,Country,Year,Income,Age,Schooling,Unemployment,Hours,Continent,Price
0,Austria,2001,20180.945132131103,67.8768837953466,9.2,4.01000022888184,1535.0,Europe,2.93
1,Austria,2001,20180.945132131103,67.8768837953466,9.2,4.01000022888184,1669.0,Europe,2.93
2,Austria,2002,21814.0096161255,67.900457955658,9.4,4.84999990463257,1530.0,Europe,2.86
3,Austria,2002,21814.0096161255,67.900457955658,9.4,4.84999990463257,1666.0,Europe,2.86
4,Austria,2003,26659.666723889903,67.8734889036641,9.6,4.78000020980835,1524.0,Europe,3.18
5,Austria,2003,26659.666723889903,67.8734889036641,9.6,4.78000020980835,1658.0,Europe,3.18
6,Austria,2004,30503.875386835098,67.8431945263396,9.8,5.82999992370605,1530.0,Europe,3.33
7,Austria,2004,30503.875386835098,67.8431945263396,9.8,5.82999992370605,1660.0,Europe,3.33
8,Austria,2005,31819.358871932996,67.8309232884845,9.9,5.630000114440921,1518.0,Europe,3.77
9,Austria,2005,31819.358871932996,67.8309232884845,9.9,5.630000114440921,1638.0,Europe,3.77
10,Austria,2006,33999.8911796331,67.7483950904887,10.1,5.23999977111816,1505.0,Europe,4.13
11,Austria,2006,33999.8911796331,67.7483950904887,10.1,5.23999977111816,1622.0,Europe,4.13
12,Austria,2007,39077.7214518561,67.6814830223551,11.6,4.8600001335144,1503.0,Europe,4.27
13,Austria,2007,39077.7214518561,67.6814830223551,11.6,4.8600001335144,1612.0,Europe,4.27
14,Austria,2008,43498.371281084,67.6245461838065,11.5,4.13000011444092,1506.0,Europe,4.74
15,Austria,2008,43498.371281084,67.6245461838065,11.5,4.13000011444092,1605.0,Europe,4.74
16,Austria,2009,39512.6000237855,67.56199912115089,11.7,5.3000001907348615,1469.0,Europe,6.95
17,Austria,2009,39512.6000237855,67.56199912115089,11.7,5.3000001907348615,1564.0,Europe,6.95
18,Austria,2010,38977.207127378504,67.4849514545213,11.8,4.82000017166138,1469.0,Europe,6.69
19,Austria,2010,38977.207127378504,67.4849514545213,11.8,4.82000017166138,1557.0,Europe,6.69
20,Austria,2011,42632.9286669921,67.4236961728936,11.8,4.55999994277954,1469.0,Europe,8.32
21,Austria,2011,42632.9286669921,67.4236961728936,11.8,4.55999994277954,1562.0,Europe,8.32
22,Austria,2012,40022.5184450149,67.35358579722711,11.8,4.86999988555908,1454.0,Europe,8.38
23,Austria,2012,40022.5184450149,67.35358579722711,11.8,4.86999988555908,1540.0,Europe,8.38
24,Austria,2013,41671.433310364904,67.2623179278746,11.9,5.32999992370605,1444.0,Europe,8.62
25,Austria,2013,41671.433310364904,67.2623179278746,11.9,5.32999992370605,1525.0,Europe,8.62
26,Austria,2014,42479.1664976267,67.155383506965,12.1,5.619999885559079,1439.0,Europe,8.63
27,Austria,2014,42479.1664976267,67.155383506965,12.1,5.619999885559079,1516.0,Europe,8.63
28,Austria,2015,35800.0952506852,67.0395546223339,12.1,5.71999979019165,1420.0,Europe,7.44
29,Austria,2015,35800.0952506852,67.0395546223339,12.1,5.71999979019165,1500.0,Europe,7.44
30,Austria,2016,37002.0495992453,66.87628993896679,12.1,6.0100002288818395,1432.0,Europe,5.64
31,Austria,2016,37002.0495992453,66.87628993896679,12.1,6.0100002288818395,1512.0,Europe,5.64
32,Austria,2017,38747.991332317004,66.7068553857482,12.1,5.5,1432.0,Europe,6.22
33,Austria,2017,38747.991332317004,66.7068553857482,12.1,5.5,1511.0,Europe,6.22
34,Belgium,2001,19585.4183974444,65.5524134610083,10.2,6.17999982833862,1455.0,Europe,3.0
35,Belgium,2001,19585.4183974444,65.5524134610083,10.2,6.17999982833862,1588.0,Europe,3.0
36,Belgium,2002,21177.4141888852,65.5291882157882,10.3,6.90999984741211,1447.0,Europe,3.05
37,Belgium,2002,21177.4141888852,65.5291882157882,10.3,6.90999984741211,1583.0,Europe,3.05
38,Belgium,2003,25925.473875069503,65.5082929009144,10.4,7.67999982833862,1448.0,Europe,3.6
39,Belgium,2003,25925.473875069503,65.5082929009144,10.4,7.67999982833862,1578.0,Europe,3.6
40,Belgium,2004,29906.9379199965,65.5152323204025,10.5,7.360000133514402,1449.0,Europe,3.87
41,Belgium,2004,29906.9379199965,65.5152323204025,10.5,7.360000133514402,1573.0,Europe,3.87
42,Belgium,2005,30912.044062921803,65.5588768097048,10.7,8.439999580383299,1444.0,Europe,4.1
43,Belgium,2005,30912.044062921803,65.5588768097048,10.7,8.439999580383299,1565.0,Europe,4.1
44,Belgium,2006,32358.991504507598,65.5870149884642,11.1,8.25,1445.0,Europe,4.32
45,Belgium,2006,32358.991504507598,65.5870149884642,11.1,8.25,1572.0,Europe,4.32
46,Belgium,2007,36992.5757132596,65.6686703431115,11.1,7.46000003814697,1448.0,Europe,4.91
47,Belgium,2007,36992.5757132596,65.6686703431115,11.1,7.46000003814697,1577.0,Europe,4.91
48,Belgium,2008,40516.280621968,65.7632083648718,11.0,6.98000001907349,1443.0,Europe,5.46
49,Belgium,2008,40516.280621968,65.7632083648718,11.0,6.98000001907349,1570.0,Europe,5.46
50,Belgium,2009,36207.8403167584,65.81231256255589,11.1,7.90999984741211,1421.0,Europe,5.26
51,Belgium,2009,36207.8403167584,65.81231256255589,11.1,7.90999984741211,1548.0,Europe,5.26
52,Belgium,2010,37246.554273299305,65.7832315041066,11.1,8.28999996185303,1420.0,Europe,5.18
53,Belgium,2010,37246.554273299305,65.7832315041066,11.1,8.28999996185303,1546.0,Europe,5.18
54,Belgium,2011,38918.8098326126,65.6495006893165,11.2,7.139999866485598,1430.0,Europe,6.48
55,Belgium,2011,38918.8098326126,65.6495006893165,11.2,7.139999866485598,1560.0,Europe,6.48
56,Belgium,2012,37079.6019848252,65.47723427963061,11.2,7.53999996185303,1431.0,Europe,6.2
57,Belgium,2012,37079.6019848252,65.47723427963061,11.2,7.53999996185303,1560.0,Europe,6.2
58,Belgium,2013,38281.733061604304,65.2732024141659,11.4,8.43000030517578,1429.0,Europe,6.24
59,Belgium,2013,38281.733061604304,65.2732024141659,11.4,8.43000030517578,1558.0,Europe,6.24
60,Czech Republic,2001,4926.75733168674,70.1865526183688,10.9,7.9899997711181605,1922.0,Europe,2.91
61,Czech Republic,2001,4926.75733168674,70.1865526183688,10.9,7.9899997711181605,1818.0,Europe,2.91
62,Czech Republic,2002,5968.40920520312,70.52501360895691,11.1,7.01999998092651,1896.0,Europe,2.99
63,Czech Republic,2002,5968.40920520312,70.52501360895691,11.1,7.01999998092651,1817.0,Europe,2.99
64,Czech Republic,2003,7290.51903020729,70.8084955607705,11.4,7.53999996185303,1882.0,Europe,3.1
65,Czech Republic,2003,7290.51903020729,70.8084955607705,11.4,7.53999996185303,1806.0,Europe,3.1
66,Czech Republic,2004,8608.90660732591,71.04734042636309,11.6,8.21000003814697,1900.0,Europe,3.46
67,Czech Republic,2004,8608.90660732591,71.04734042636309,11.6,8.21000003814697,1817.0,Europe,3.46
68,Czech Republic,2005,9979.21432122609,71.2246699608196,11.9,7.92999982833862,1923.0,Europe,3.79
69,Czech Republic,2005,9979.21432122609,71.2246699608196,11.9,7.92999982833862,1817.0,Europe,3.79
70,Czech Republic,2006,11196.9483799857,71.1624786566466,12.1,7.150000095367429,1922.0,Europe,3.95
71,Czech Republic,2006,11196.9483799857,71.1624786566466,12.1,7.150000095367429,1799.0,Europe,3.95
72,Czech Republic,2007,13503.487441228799,71.0920278168887,12.2,5.32000017166138,1914.0,Europe,4.39
73,Czech Republic,2007,13503.487441228799,71.0920278168887,12.2,5.32000017166138,1784.0,Europe,4.39
74,Czech Republic,2008,16506.5667422477,70.960295262934,12.2,4.3899998664856,1923.0,Europe,5.76
75,Czech Republic,2008,16506.5667422477,70.960295262934,12.2,4.3899998664856,1790.0,Europe,5.76
76,Czech Republic,2009,14036.106777863899,70.7070334309318,12.3,6.65999984741211,1879.0,Europe,5.16
77,Czech Republic,2009,14036.106777863899,70.7070334309318,12.3,6.65999984741211,1779.0,Europe,5.16
78,Czech Republic,2010,14047.233315591498,70.3197027871111,12.4,7.28000020980835,1883.0,Europe,5.01
79,Czech Republic,2010,14047.233315591498,70.3197027871111,12.4,7.28000020980835,1800.0,Europe,5.01
80,Czech Republic,2011,15388.472382703301,69.7127039569144,12.5,6.71000003814697,1864.0,Europe,6.58
81,Czech Republic,2011,15388.472382703301,69.7127039569144,12.5,6.71000003814697,1806.0,Europe,6.58
82,Czech Republic,2012,14256.0068557039,69.0429692573409,12.4,6.98000001907349,1846.74,Europe,7.13
83,Czech Republic,2012,14256.0068557039,69.0429692573409,12.4,6.98000001907349,1776.0,Europe,7.13
84,Czech Republic,2013,14326.0402720285,68.3238565437986,12.6,6.949999809265139,1824.59,Europe,7.0
85,Czech Republic,2013,14326.0402720285,68.3238565437986,12.6,6.949999809265139,1763.0,Europe,7.0
86,Czech Republic,2014,14117.6646320151,67.5907291259181,12.8,6.110000133514402,1826.06,Europe,6.61
87,Czech Republic,2014,14117.6646320151,67.5907291259181,12.8,6.110000133514402,1777.0,Europe,6.61
88,Czech Republic,2015,12752.360573843998,66.874737475247,12.7,5.0500001907348615,1810.88,Europe,5.75
89,Czech Republic,2015,12752.360573843998,66.874737475247,12.7,5.0500001907348615,1756.0,Europe,5.75
90,Czech Republic,2016,13355.2513716758,66.2458968082679,12.7,3.95000004768372,1833.0,Europe,6.14
91,Czech Republic,2016,13355.2513716758,66.2458968082679,12.7,3.95000004768372,1779.0,Europe,6.14
92,Czech Republic,2017,15002.4883704249,65.5990133263291,12.7,2.89000010490417,1805.0,Europe,6.58
93,Czech Republic,2017,15002.4883704249,65.5990133263291,12.7,2.89000010490417,1784.0,Europe,6.58
94,Germany,2001,19439.7985475333,67.6123684885205,11.7,7.76999998092651,1352.7,Europe,2.63
95,Germany,2001,19439.7985475333,67.6123684885205,11.7,7.76999998092651,1441.9,Europe,2.63
96,Germany,2002,20561.5214941984,67.380216073476,12.1,8.47999954223633,1344.8,Europe,2.73
97,Germany,2002,20561.5214941984,67.380216073476,12.1,8.47999954223633,1430.9,Europe,2.73
98,Germany,2003,24843.925771100898,67.1480567259006,12.5,9.77999973297119,1339.1,Europe,3.18
99,Germany,2003,24843.925771100898,67.1480567259006,12.5,9.77999973297119,1424.8,Europe,3.18
100,Germany,2004,28588.3636776311,66.9247995662619,12.9,10.729999542236301,1334.6,Europe,3.33
101,Germany,2004,28588.3636776311,66.9247995662619,12.9,10.729999542236301,1422.2,Europe,3.33
102,Germany,2005,29096.592555410298,66.7260751808893,13.3,11.1700000762939,1323.6,Europe,4.06
103,Germany,2005,29096.592555410298,66.7260751808893,13.3,11.1700000762939,1411.3,Europe,4.06
104,Germany,2006,30860.695760954903,66.5178699925422,13.6,10.25,1343.7,Europe,4.33
105,Germany,2006,30860.695760954903,66.5178699925422,13.6,10.25,1424.7,Europe,4.33
106,Germany,2007,35350.9774272269,66.3270356577584,13.7,8.659999847412111,1346.4,Europe,4.69
107,Germany,2007,35350.9774272269,66.3270356577584,13.7,8.659999847412111,1424.4,Europe,4.69
108,Germany,2008,38244.292198242205,66.1555053519407,13.7,7.51999998092651,1339.6,Europe,5.13
109,Germany,2008,38244.292198242205,66.1555053519407,13.7,7.51999998092651,1418.4,Europe,5.13
110,Germany,2009,34924.4551745262,66.01242512685509,13.8,7.7399997711181605,1289.2,Europe,4.75
111,Germany,2009,34924.4551745262,66.01242512685509,13.8,7.7399997711181605,1372.7,Europe,4.75
112,Germany,2010,35069.509689564,65.8950017606203,13.8,6.96999979019165,1309.7,Europe,4.76
113,Germany,2010,35069.509689564,65.8950017606203,13.8,6.96999979019165,1389.9,Europe,4.76
114,Germany,2011,39671.9126846557,65.8610721973638,13.9,5.82000017166138,1314.8,Europe,5.1
115,Germany,2011,39671.9126846557,65.8610721973638,13.9,5.82000017166138,1392.8,Europe,5.1
116,Germany,2012,37241.184393472,65.8692075817318,14.0,5.380000114440921,1300.7,Europe,4.74
117,Germany,2012,37241.184393472,65.8692075817318,14.0,5.380000114440921,1375.0,Europe,4.74
118,Germany,2013,39257.739888592594,65.8798344023014,14.0,5.230000019073491,1291.6,Europe,5.65
119,Germany,2013,39257.739888592594,65.8798344023014,14.0,5.230000019073491,1362.7,Europe,5.65
120,Germany,2014,40589.067267378,65.8508907755905,14.0,4.980000019073491,1299.2,Europe,5.72
121,Germany,2014,40589.067267378,65.8508907755905,14.0,4.980000019073491,1366.9,Europe,5.72
122,Germany,2015,34943.005952678905,65.7636764592908,14.1,4.61999988555908,1303.3,Europe,5.18
123,Germany,2015,34943.005952678905,65.7636764592908,14.1,4.61999988555908,1369.8,Europe,5.18
124,Germany,2016,35796.3797894686,65.640928159976,14.1,4.11999988555908,1297.8,Europe,5.05
125,Germany,2016,35796.3797894686,65.640928159976,14.1,4.11999988555908,1362.8,Europe,5.05
